trans_num,trans_date,category,amt,offer_id,expiration_date,response
1354,2014-11-15,gas_transport,57.86,NUL,NUL,NUL
1355,2014-11-15,food_dining,0.77,NUL,NUL,NUL
1356,2014-11-15,pharmacy,3.74,NUL,NUL,NUL
1357,2014-11-15,food_dining,2.41,NUL,NUL,NUL
1358,2014-11-15,misc_pos,2.03,NUL,NUL,NUL
1359,2014-11-15,shopping_pos,44.51,2.0,2014-11-22,1.0
1360,2014-11-16,utilities,71.72,NUL,NUL,NUL
1361,2014-11-16,shopping_net,474.47,NUL,NUL,NUL
1362,2014-11-17,shopping_net,118.54,NUL,NUL,NUL
1363,2014-11-18,gas_transport,62.86,NUL,NUL,NUL
1364,2014-11-18,health_fitness,74.86,NUL,NUL,NUL
1365,2014-11-19,entertainment,42.76,NUL,NUL,NUL
1366,2014-11-21,health_fitness,5.49,NUL,NUL,NUL
1367,2014-11-21,shopping_net,3320.81,NUL,NUL,NUL
1368,2014-11-21,misc_pos,0.97,NUL,NUL,NUL
1369,2014-11-22,pharmacy,32.21,NUL,NUL,NUL
1370,2014-11-22,health_fitness,28.86,NUL,NUL,NUL
1371,2014-11-22,shopping_net,7.42,NUL,NUL,NUL
1372,2014-11-22,personal_care,0.5,NUL,NUL,NUL
1373,2014-11-23,kids_pets,20.51,NUL,NUL,NUL
1374,2014-11-23,home,61.38,NUL,NUL,NUL
1375,2014-11-23,entertainment,2.13,NUL,NUL,NUL
1376,2014-11-25,utilities,30.36,NUL,NUL,NUL
1377,2014-11-26,travel,393.71,NUL,NUL,NUL
1378,2014-11-26,misc_net,588.06,NUL,NUL,NUL
1379,2014-11-26,home,5.7,NUL,NUL,NUL
1380,2014-11-27,health_fitness,3.39,NUL,NUL,NUL
1381,2014-11-28,gas_transport,69.71,NUL,NUL,NUL
1382,2014-11-28,pharmacy,51.91,NUL,NUL,NUL
1383,2014-11-28,grocery_pos,37.24,NUL,NUL,NUL
1384,2014-11-28,entertainment,197.48,NUL,NUL,NUL
1385,2014-11-28,food_dining,25.64,NUL,NUL,NUL
1386,2014-11-28,entertainment,126.88,NUL,NUL,NUL
1387,2014-11-28,personal_care,17.31,NUL,NUL,NUL
1388,2014-11-29,grocery_net,16.37,NUL,NUL,NUL
1389,2014-11-30,shopping_pos,35.61,3.0,2014-12-07,1.0
1390,2014-11-30,travel,0.24,NUL,NUL,NUL
1391,2014-11-30,personal_care,0.63,NUL,NUL,NUL
1392,2014-12-01,shopping_net,306.67,NUL,NUL,NUL
1393,2014-12-02,pharmacy,10.64,NUL,NUL,NUL
1394,2014-12-03,shopping_net,125.29,NUL,NUL,NUL
1395,2014-12-03,shopping_net,1117.81,NUL,NUL,NUL
1396,2014-12-03,misc_pos,250.92,NUL,NUL,NUL
1397,2014-12-04,shopping_pos,428.24,NUL,NUL,NUL
1398,2014-12-04,utilities,75.38,NUL,NUL,NUL
1399,2014-12-04,grocery_pos,10.51,NUL,NUL,NUL
1400,2014-12-04,utilities,26.39,NUL,NUL,NUL
1401,2014-12-04,gas_transport,82.36,NUL,NUL,NUL
1402,2014-12-04,utilities,55.0,NUL,NUL,NUL
1403,2014-12-04,misc_net,37.64,NUL,NUL,NUL
1404,2014-12-05,home,10.91,NUL,NUL,NUL
1405,2014-12-05,gas_transport,69.98,NUL,NUL,NUL
1406,2014-12-05,travel,0.86,NUL,NUL,NUL
1407,2014-12-05,kids_pets,19.29,NUL,NUL,NUL
1408,2014-12-05,shopping_net,17.36,NUL,NUL,NUL
1409,2014-12-05,kids_pets,4.22,NUL,NUL,NUL
1410,2014-12-05,shopping_net,41.2,NUL,NUL,NUL
1411,2014-12-05,shopping_net,3817.55,NUL,NUL,NUL
1412,2014-12-05,gas_transport,53.1,NUL,NUL,NUL
1413,2014-12-06,gas_transport,118.44,NUL,NUL,NUL
1414,2014-12-06,pharmacy,13.83,NUL,NUL,NUL
1415,2014-12-06,shopping_net,201.6,NUL,NUL,NUL
1416,2014-12-06,shopping_pos,296.46,NUL,NUL,NUL
1417,2014-12-06,misc_pos,289.11,NUL,NUL,NUL
1418,2014-12-06,gas_transport,52.08,NUL,NUL,NUL
1419,2014-12-06,travel,5818.91,NUL,NUL,NUL
1420,2014-12-07,personal_care,1.97,NUL,NUL,NUL
1421,2014-12-07,shopping_net,33.98,NUL,NUL,NUL
1422,2014-12-07,utilities,128.47,NUL,NUL,NUL
1423,2014-12-07,food_dining,0.87,NUL,NUL,NUL
1424,2014-12-07,gas_transport,59.32,NUL,NUL,NUL
1425,2014-12-07,travel,1197.82,NUL,NUL,NUL
1426,2014-12-08,health_fitness,142.51,NUL,NUL,NUL
1427,2014-12-08,misc_pos,0.33,NUL,NUL,NUL
1428,2014-12-09,utilities,60.18,NUL,NUL,NUL
1429,2014-12-10,home,91.44,NUL,NUL,NUL
1430,2014-12-11,shopping_pos,156.75,NUL,NUL,NUL
1431,2014-12-11,pharmacy,11.65,NUL,NUL,NUL
1432,2014-12-11,grocery_net,9.41,NUL,NUL,NUL
1433,2014-12-12,health_fitness,45.5,NUL,NUL,NUL
1434,2014-12-12,gas_transport,47.74,NUL,NUL,NUL
1435,2014-12-13,utilities,29.21,NUL,NUL,NUL
1436,2014-12-13,health_fitness,12.82,NUL,NUL,NUL
1437,2014-12-13,entertainment,1.05,NUL,NUL,NUL
1438,2014-12-13,health_fitness,134.67,NUL,NUL,NUL
1439,2014-12-13,entertainment,5.18,NUL,NUL,NUL
1440,2014-12-13,personal_care,0.37,NUL,NUL,NUL
1441,2014-12-13,gas_transport,64.0,NUL,NUL,NUL
1442,2014-12-13,travel,98.85,NUL,NUL,NUL
1443,2014-12-13,gas_transport,69.1,NUL,NUL,NUL
1444,2014-12-13,health_fitness,16.32,NUL,NUL,NUL
1445,2014-12-13,utilities,36.84,NUL,NUL,NUL
1446,2014-12-14,kids_pets,69.58,NUL,NUL,NUL
1447,2014-12-14,kids_pets,37.56,NUL,NUL,NUL
1448,2014-12-14,grocery_pos,31.18,NUL,NUL,NUL
1449,2014-12-14,shopping_net,1.88,NUL,NUL,NUL
1450,2014-12-14,grocery_pos,32.57,NUL,NUL,NUL
1451,2014-12-14,food_dining,1.68,NUL,NUL,NUL
1452,2014-12-15,pharmacy,27.53,NUL,NUL,NUL
1453,2014-12-15,pharmacy,0.26,NUL,NUL,NUL
1454,2014-12-15,shopping_pos,0.35,NUL,NUL,NUL
1455,2014-12-15,health_fitness,23.42,NUL,NUL,NUL
1456,2014-12-15,misc_pos,0.75,NUL,NUL,NUL
1457,2014-12-16,utilities,32.98,NUL,NUL,NUL
1458,2014-12-17,health_fitness,68.3,NUL,NUL,NUL
1459,2014-12-17,grocery_pos,21.61,NUL,NUL,NUL
1460,2014-12-17,entertainment,10.45,NUL,NUL,NUL
1461,2014-12-17,food_dining,20.3,NUL,NUL,NUL
1462,2014-12-18,pharmacy,13.43,NUL,NUL,NUL
1463,2014-12-18,personal_care,3.1,NUL,NUL,NUL
1464,2014-12-18,entertainment,20.75,NUL,NUL,NUL
1465,2014-12-19,kids_pets,19.32,NUL,NUL,NUL
1466,2014-12-19,grocery_pos,56.31,NUL,NUL,NUL
1467,2014-12-19,utilities,75.58,NUL,NUL,NUL
1468,2014-12-19,gas_transport,65.41,NUL,NUL,NUL
1469,2014-12-19,shopping_pos,0.72,NUL,NUL,NUL
1470,2014-12-19,kids_pets,1.77,NUL,NUL,NUL
1471,2014-12-19,pharmacy,10.03,NUL,NUL,NUL
1472,2014-12-20,pharmacy,42.74,NUL,NUL,NUL
1473,2014-12-20,grocery_net,47.84,NUL,NUL,NUL
1474,2014-12-20,shopping_pos,3023.45,2.0,2014-12-27,1.0
1475,2014-12-20,utilities,30.83,NUL,NUL,NUL
1476,2014-12-20,grocery_pos,9.48,NUL,NUL,NUL
1477,2014-12-20,health_fitness,1.09,NUL,NUL,NUL
1478,2014-12-20,kids_pets,29.7,NUL,NUL,NUL
1479,2014-12-20,health_fitness,27.82,NUL,NUL,NUL
1480,2014-12-21,food_dining,2.25,NUL,NUL,NUL
1481,2014-12-21,entertainment,4.95,NUL,NUL,NUL
1482,2014-12-21,gas_transport,73.56,NUL,NUL,NUL
1483,2014-12-21,kids_pets,37.54,NUL,NUL,NUL
1484,2014-12-21,misc_pos,45.79,NUL,NUL,NUL
1485,2014-12-21,health_fitness,9.1,NUL,NUL,NUL
1486,2014-12-21,pharmacy,5.4,NUL,NUL,NUL
1487,2014-12-22,gas_transport,71.63,NUL,NUL,NUL
1488,2014-12-22,pharmacy,15.1,NUL,NUL,NUL
1489,2014-12-23,misc_net,0.63,NUL,NUL,NUL
1490,2014-12-24,personal_care,61.66,NUL,NUL,NUL
1491,2014-12-24,utilities,56.32,NUL,NUL,NUL
1492,2014-12-24,shopping_pos,1.34,NUL,NUL,NUL
1493,2014-12-25,shopping_net,375.29,NUL,NUL,NUL
1494,2014-12-25,shopping_net,107.49,NUL,NUL,NUL
1495,2014-12-26,utilities,27.51,NUL,NUL,NUL
1496,2014-12-26,food_dining,36.08,NUL,NUL,NUL
1497,2014-12-26,shopping_net,716.21,NUL,NUL,NUL
1498,2014-12-26,home,46.53,NUL,NUL,NUL
1499,2014-12-26,shopping_pos,20.09,NUL,NUL,NUL
1500,2014-12-26,shopping_net,197.0,NUL,NUL,NUL
1501,2014-12-27,gas_transport,45.19,NUL,NUL,NUL
1502,2014-12-27,personal_care,78.35,NUL,NUL,NUL
1503,2014-12-27,health_fitness,17.38,NUL,NUL,NUL
1504,2014-12-27,pharmacy,25.28,NUL,NUL,NUL
1505,2014-12-27,health_fitness,5.82,NUL,NUL,NUL
1506,2014-12-27,grocery_pos,19.58,NUL,NUL,NUL
1507,2014-12-27,kids_pets,65.28,NUL,NUL,NUL
1508,2014-12-27,gas_transport,62.04,NUL,NUL,NUL
1509,2014-12-27,gas_transport,42.33,NUL,NUL,NUL
1510,2014-12-27,gas_transport,61.64,NUL,NUL,NUL
1511,2014-12-28,pharmacy,18.81,NUL,NUL,NUL
1512,2014-12-28,shopping_net,417.23,NUL,NUL,NUL
1513,2014-12-28,misc_pos,31.47,NUL,NUL,NUL
1514,2014-12-28,gas_transport,64.15,NUL,NUL,NUL
1515,2014-12-29,utilities,47.37,NUL,NUL,NUL
1516,2014-12-30,health_fitness,13.52,NUL,NUL,NUL
1517,2014-12-30,shopping_pos,0.23,NUL,NUL,NUL
1518,2014-12-30,travel,0.47,NUL,NUL,NUL
1519,2014-12-31,pharmacy,12.26,NUL,NUL,NUL
1520,2014-12-31,pharmacy,44.55,NUL,NUL,NUL
1521,2015-01-01,personal_care,1.17,NUL,NUL,NUL
1522,2015-01-01,personal_care,0.5,NUL,NUL,NUL
1523,2015-01-02,shopping_pos,344.55,3.0,2015-01-09,1.0
1524,2015-01-02,grocery_net,13.82,NUL,NUL,NUL
1525,2015-01-02,grocery_pos,22.12,NUL,NUL,NUL
1526,2015-01-02,food_dining,36.9,NUL,NUL,NUL
1527,2015-01-02,misc_pos,136.01,NUL,NUL,NUL
1528,2015-01-03,pharmacy,7.44,NUL,NUL,NUL
1529,2015-01-03,gas_transport,68.07,NUL,NUL,NUL
1530,2015-01-03,health_fitness,6.96,NUL,NUL,NUL
1531,2015-01-03,shopping_net,465.26,NUL,NUL,NUL
1532,2015-01-03,food_dining,27.13,NUL,NUL,NUL
1533,2015-01-03,grocery_pos,40.87,NUL,NUL,NUL
1534,2015-01-03,kids_pets,216.97,NUL,NUL,NUL
1535,2015-01-04,health_fitness,3.81,NUL,NUL,NUL
1536,2015-01-06,health_fitness,26.58,NUL,NUL,NUL
1537,2015-01-06,food_dining,77.28,NUL,NUL,NUL
1538,2015-01-07,home,0.75,NUL,NUL,NUL
1539,2015-01-08,shopping_net,415.79,NUL,NUL,NUL
1540,2015-01-09,misc_pos,15.3,NUL,NUL,NUL
1541,2015-01-09,food_dining,1.49,NUL,NUL,NUL
1542,2015-01-10,shopping_pos,221.84,NUL,NUL,NUL
1543,2015-01-10,shopping_pos,0.3,NUL,NUL,NUL
1544,2015-01-10,shopping_pos,28.21,3.0,2015-01-17,1.0
1545,2015-01-11,shopping_net,722.72,NUL,NUL,NUL
1546,2015-01-11,grocery_pos,39.36,NUL,NUL,NUL
1547,2015-01-12,pharmacy,0.59,NUL,NUL,NUL
1548,2015-01-12,shopping_net,2301.65,NUL,NUL,NUL
1549,2015-01-12,food_dining,0.97,NUL,NUL,NUL
1550,2015-01-13,misc_pos,6.36,NUL,NUL,NUL
1551,2015-01-13,shopping_net,202.67,NUL,NUL,NUL
1552,2015-01-14,kids_pets,5.54,NUL,NUL,NUL
1553,2015-01-16,personal_care,95.48,NUL,NUL,NUL
1554,2015-01-16,misc_net,0.26,NUL,NUL,NUL
1555,2015-01-16,misc_net,9.12,NUL,NUL,NUL
1556,2015-01-17,grocery_pos,22.54,NUL,NUL,NUL
1557,2015-01-17,grocery_pos,58.25,NUL,NUL,NUL
1558,2015-01-17,travel,0.5,NUL,NUL,NUL
1559,2015-01-17,home,3.73,NUL,NUL,NUL
1560,2015-01-18,shopping_net,2.06,NUL,NUL,NUL
1561,2015-01-18,misc_pos,3.81,NUL,NUL,NUL
1562,2015-01-18,personal_care,124.25,NUL,NUL,NUL
1563,2015-01-18,grocery_net,7.38,NUL,NUL,NUL
1564,2015-01-20,shopping_net,6.66,NUL,NUL,NUL
1565,2015-01-20,pharmacy,25.93,NUL,NUL,NUL
1566,2015-01-22,entertainment,43.01,NUL,NUL,NUL
1567,2015-01-22,gas_transport,59.82,NUL,NUL,NUL
1568,2015-01-23,misc_pos,0.47,NUL,NUL,NUL
1569,2015-01-23,food_dining,34.52,NUL,NUL,NUL
1570,2015-01-23,gas_transport,68.14,NUL,NUL,NUL
1571,2015-01-24,health_fitness,62.02,NUL,NUL,NUL
1572,2015-01-24,shopping_pos,3.17,NUL,NUL,NUL
1573,2015-01-24,kids_pets,33.74,NUL,NUL,NUL
1574,2015-01-24,utilities,65.77,NUL,NUL,NUL
1575,2015-01-25,utilities,77.6,NUL,NUL,NUL
1576,2015-01-25,kids_pets,22.18,NUL,NUL,NUL
1577,2015-01-25,food_dining,65.2,NUL,NUL,NUL
1578,2015-01-25,home,21.35,NUL,NUL,NUL
1579,2015-01-25,home,117.79,NUL,NUL,NUL
1580,2015-01-25,utilities,45.32,NUL,NUL,NUL
1581,2015-01-26,personal_care,29.71,NUL,NUL,NUL
1582,2015-01-28,utilities,78.42,NUL,NUL,NUL
1583,2015-01-30,health_fitness,17.46,NUL,NUL,NUL
1584,2015-01-30,kids_pets,56.69,NUL,NUL,NUL
1585,2015-01-31,grocery_net,32.99,NUL,NUL,NUL
1586,2015-01-31,grocery_pos,17.2,NUL,NUL,NUL
1587,2015-01-31,pharmacy,29.78,NUL,NUL,NUL
1588,2015-01-31,kids_pets,1.95,NUL,NUL,NUL
1589,2015-02-01,gas_transport,90.89,NUL,NUL,NUL
1590,2015-02-04,kids_pets,36.01,NUL,NUL,NUL
1591,2015-02-04,gas_transport,48.75,NUL,NUL,NUL
1592,2015-02-05,shopping_pos,6.15,NUL,NUL,NUL
1593,2015-02-05,misc_net,1.37,NUL,NUL,NUL
1594,2015-02-05,misc_pos,0.36,NUL,NUL,NUL
1595,2015-02-05,grocery_pos,42.25,NUL,NUL,NUL
1596,2015-02-06,grocery_pos,39.39,NUL,NUL,NUL
1597,2015-02-06,personal_care,100.25,NUL,NUL,NUL
1598,2015-02-06,misc_pos,3.67,NUL,NUL,NUL
1599,2015-02-07,shopping_net,0.65,NUL,NUL,NUL
1600,2015-02-07,entertainment,76.9,NUL,NUL,NUL
1601,2015-02-07,utilities,43.28,NUL,NUL,NUL
1602,2015-02-08,misc_pos,2.22,NUL,NUL,NUL
1603,2015-02-09,kids_pets,15.56,NUL,NUL,NUL
1604,2015-02-11,gas_transport,59.83,NUL,NUL,NUL
1605,2015-02-13,kids_pets,58.0,NUL,NUL,NUL
1606,2015-02-13,grocery_pos,17.51,NUL,NUL,NUL
1607,2015-02-13,misc_net,4.9,NUL,NUL,NUL
1608,2015-02-13,gas_transport,52.44,NUL,NUL,NUL
1609,2015-02-14,grocery_pos,25.07,NUL,NUL,NUL
1610,2015-02-14,personal_care,41.88,NUL,NUL,NUL
1611,2015-02-14,grocery_pos,59.14,NUL,NUL,NUL
1612,2015-02-14,health_fitness,22.03,NUL,NUL,NUL
1613,2015-02-14,personal_care,8.48,NUL,NUL,NUL
1614,2015-02-14,health_fitness,5.14,NUL,NUL,NUL
1615,2015-02-14,kids_pets,7.83,NUL,NUL,NUL
1616,2015-02-15,misc_pos,1.31,NUL,NUL,NUL
1617,2015-02-15,personal_care,0.61,NUL,NUL,NUL
1618,2015-02-15,misc_net,0.2,NUL,NUL,NUL
1619,2015-02-19,pharmacy,18.88,NUL,NUL,NUL
1620,2015-02-19,food_dining,0.24,NUL,NUL,NUL
1621,2015-02-20,misc_pos,164.82,NUL,NUL,NUL
1622,2015-02-21,utilities,37.1,NUL,NUL,NUL
1623,2015-02-21,gas_transport,54.73,NUL,NUL,NUL
1624,2015-02-21,gas_transport,41.55,NUL,NUL,NUL
1625,2015-02-21,home,96.93,NUL,NUL,NUL
1626,2015-02-21,kids_pets,186.42,NUL,NUL,NUL
1627,2015-02-21,gas_transport,59.8,NUL,NUL,NUL
1628,2015-02-21,grocery_pos,42.6,NUL,NUL,NUL
1629,2015-02-22,misc_pos,65.16,NUL,NUL,NUL
1630,2015-02-23,shopping_net,0.78,NUL,NUL,NUL
1631,2015-02-24,grocery_net,10.31,NUL,NUL,NUL
1632,2015-02-24,gas_transport,45.51,NUL,NUL,NUL
1633,2015-02-25,pharmacy,83.54,NUL,NUL,NUL
1634,2015-02-25,misc_net,244.09,NUL,NUL,NUL
1635,2015-02-25,misc_pos,1.17,NUL,NUL,NUL
1636,2015-02-26,home,2.76,NUL,NUL,NUL
1637,2015-02-26,gas_transport,58.39,NUL,NUL,NUL
1638,2015-02-26,misc_pos,13.36,NUL,NUL,NUL
1639,2015-02-27,kids_pets,106.91,NUL,NUL,NUL
1640,2015-02-27,kids_pets,20.67,NUL,NUL,NUL
1641,2015-02-28,kids_pets,53.39,NUL,NUL,NUL
1642,2015-03-01,pharmacy,0.91,NUL,NUL,NUL
1643,2015-03-01,misc_pos,133.36,NUL,NUL,NUL
1644,2015-03-02,personal_care,4.2,NUL,NUL,NUL
1645,2015-03-05,home,23.74,NUL,NUL,NUL
1646,2015-03-06,food_dining,45.71,NUL,NUL,NUL
1647,2015-03-06,health_fitness,5.08,NUL,NUL,NUL
1648,2015-03-07,shopping_net,12.08,NUL,NUL,NUL
1649,2015-03-07,kids_pets,19.79,NUL,NUL,NUL
1650,2015-03-07,gas_transport,62.87,NUL,NUL,NUL
1651,2015-03-07,entertainment,35.01,NUL,NUL,NUL
1652,2015-03-08,pharmacy,2.91,NUL,NUL,NUL
1653,2015-03-08,personal_care,30.41,NUL,NUL,NUL
1654,2015-03-09,misc_pos,259.25,NUL,NUL,NUL
1655,2015-03-10,food_dining,1.41,NUL,NUL,NUL
1656,2015-03-10,shopping_pos,43.9,NUL,NUL,NUL
1657,2015-03-10,personal_care,27.29,NUL,NUL,NUL
1658,2015-03-11,gas_transport,62.06,NUL,NUL,NUL
1659,2015-03-11,food_dining,177.4,NUL,NUL,NUL
1660,2015-03-11,food_dining,2.61,NUL,NUL,NUL
1661,2015-03-12,personal_care,64.74,NUL,NUL,NUL
1662,2015-03-13,shopping_pos,57.8,NUL,NUL,NUL
1663,2015-03-13,entertainment,50.99,NUL,NUL,NUL
1664,2015-03-13,entertainment,57.82,NUL,NUL,NUL
1665,2015-03-13,misc_pos,923.63,NUL,NUL,NUL
1666,2015-03-14,misc_net,1.1,NUL,NUL,NUL
1667,2015-03-15,misc_pos,0.43,NUL,NUL,NUL
1668,2015-03-15,travel,1233.57,NUL,NUL,NUL
1669,2015-03-15,personal_care,2.3,NUL,NUL,NUL
1670,2015-03-16,food_dining,19.54,NUL,NUL,NUL
1671,2015-03-16,food_dining,15.48,NUL,NUL,NUL
1672,2015-03-16,shopping_net,47.76,NUL,NUL,NUL
1673,2015-03-18,entertainment,24.29,NUL,NUL,NUL
1674,2015-03-19,gas_transport,86.43,NUL,NUL,NUL
1675,2015-03-20,entertainment,4.48,NUL,NUL,NUL
1676,2015-03-20,kids_pets,95.15,NUL,NUL,NUL
1677,2015-03-20,utilities,39.72,NUL,NUL,NUL
1678,2015-03-20,personal_care,9.7,NUL,NUL,NUL
1679,2015-03-20,entertainment,13.4,NUL,NUL,NUL
1680,2015-03-21,food_dining,123.82,NUL,NUL,NUL
1681,2015-03-21,utilities,41.21,NUL,NUL,NUL
1682,2015-03-22,food_dining,6.44,NUL,NUL,NUL
1683,2015-03-22,gas_transport,74.96,NUL,NUL,NUL
1684,2015-03-23,pharmacy,0.73,NUL,NUL,NUL
1685,2015-03-24,food_dining,179.27,NUL,NUL,NUL
1686,2015-03-25,personal_care,25.97,NUL,NUL,NUL
1687,2015-03-25,health_fitness,26.99,NUL,NUL,NUL
1688,2015-03-26,misc_net,8.78,NUL,NUL,NUL
1689,2015-03-27,shopping_pos,219.81,NUL,NUL,NUL
1690,2015-03-27,personal_care,261.97,NUL,NUL,NUL
1691,2015-03-28,utilities,51.31,NUL,NUL,NUL
1692,2015-03-29,grocery_pos,26.55,NUL,NUL,NUL
1693,2015-03-29,gas_transport,67.16,NUL,NUL,NUL
1694,2015-03-30,grocery_pos,38.84,NUL,NUL,NUL
1695,2015-03-31,pharmacy,2.51,NUL,NUL,NUL
1696,2015-03-31,gas_transport,55.9,NUL,NUL,NUL
1697,2015-04-01,personal_care,35.62,NUL,NUL,NUL
1698,2015-04-01,kids_pets,136.88,NUL,NUL,NUL
1699,2015-04-02,pharmacy,21.49,NUL,NUL,NUL
1700,2015-04-02,misc_pos,0.26,NUL,NUL,NUL
1701,2015-04-03,shopping_pos,169.56,3.0,2015-04-10,0.0
1702,2015-04-03,gas_transport,49.76,NUL,NUL,NUL
1703,2015-04-04,kids_pets,51.25,NUL,NUL,NUL
1704,2015-04-04,food_dining,29.17,NUL,NUL,NUL
1705,2015-04-04,shopping_pos,427.47,NUL,NUL,NUL
1706,2015-04-04,misc_net,26.69,NUL,NUL,NUL
1707,2015-04-04,shopping_pos,0.8,NUL,NUL,NUL
1708,2015-04-04,gas_transport,52.87,NUL,NUL,NUL
1709,2015-04-05,gas_transport,84.44,NUL,NUL,NUL
1710,2015-04-05,shopping_pos,204.15,NUL,NUL,NUL
1711,2015-04-06,grocery_pos,32.92,NUL,NUL,NUL
1712,2015-04-07,gas_transport,70.97,NUL,NUL,NUL
1713,2015-04-07,pharmacy,1.41,NUL,NUL,NUL
1714,2015-04-09,grocery_pos,15.26,NUL,NUL,NUL
1715,2015-04-10,shopping_pos,1.34,NUL,NUL,NUL
1716,2015-04-10,food_dining,1.57,NUL,NUL,NUL
1717,2015-04-10,kids_pets,120.79,NUL,NUL,NUL
1718,2015-04-10,gas_transport,65.74,NUL,NUL,NUL
1719,2015-04-11,home,111.83,NUL,NUL,NUL
1720,2015-04-11,gas_transport,116.2,NUL,NUL,NUL
1721,2015-04-11,gas_transport,69.02,NUL,NUL,NUL
1722,2015-04-11,shopping_net,60.14,NUL,NUL,NUL
1723,2015-04-11,shopping_net,1099.17,NUL,NUL,NUL
1724,2015-04-13,gas_transport,69.21,NUL,NUL,NUL
1725,2015-04-13,health_fitness,5.2,NUL,NUL,NUL
1726,2015-04-13,grocery_pos,43.12,NUL,NUL,NUL
1727,2015-04-13,shopping_net,2.15,NUL,NUL,NUL
1728,2015-04-13,grocery_net,31.74,NUL,NUL,NUL
1729,2015-04-16,misc_net,0.52,NUL,NUL,NUL
1730,2015-04-16,gas_transport,59.08,NUL,NUL,NUL
1731,2015-04-17,misc_pos,79.92,NUL,NUL,NUL
1732,2015-04-17,utilities,107.45,NUL,NUL,NUL
1733,2015-04-18,shopping_pos,845.64,NUL,NUL,NUL
1734,2015-04-18,shopping_net,7.58,NUL,NUL,NUL
1735,2015-04-18,kids_pets,9.57,NUL,NUL,NUL
1736,2015-04-18,utilities,101.77,NUL,NUL,NUL
1737,2015-04-18,personal_care,5.01,NUL,NUL,NUL
1738,2015-04-18,home,7.08,NUL,NUL,NUL
1739,2015-04-18,entertainment,4.23,NUL,NUL,NUL
1740,2015-04-19,shopping_pos,2.49,NUL,NUL,NUL
1741,2015-04-19,gas_transport,68.67,NUL,NUL,NUL
1742,2015-04-19,grocery_pos,53.72,NUL,NUL,NUL
1743,2015-04-19,utilities,68.6,NUL,NUL,NUL
1744,2015-04-19,kids_pets,66.78,NUL,NUL,NUL
1745,2015-04-19,personal_care,331.89,NUL,NUL,NUL
1746,2015-04-21,pharmacy,13.5,NUL,NUL,NUL
1747,2015-04-21,misc_net,2.74,NUL,NUL,NUL
1748,2015-04-21,shopping_pos,27.84,1.0,2015-04-28,1.0
1749,2015-04-21,shopping_net,53.97,NUL,NUL,NUL
1750,2015-04-22,pharmacy,3.58,NUL,NUL,NUL
1751,2015-04-22,gas_transport,67.12,NUL,NUL,NUL
1752,2015-04-22,food_dining,11.69,NUL,NUL,NUL
1753,2015-04-22,misc_net,0.32,NUL,NUL,NUL
1754,2015-04-23,home,19.29,NUL,NUL,NUL
1755,2015-04-23,misc_pos,1.49,NUL,NUL,NUL
1756,2015-04-23,misc_pos,1.75,NUL,NUL,NUL
1757,2015-04-24,shopping_net,206.89,NUL,NUL,NUL
1758,2015-04-24,personal_care,106.59,NUL,NUL,NUL
1759,2015-04-24,health_fitness,88.35,NUL,NUL,NUL
1760,2015-04-25,food_dining,220.52,NUL,NUL,NUL
1761,2015-04-25,shopping_net,1566.48,NUL,NUL,NUL
1762,2015-04-25,gas_transport,48.09,NUL,NUL,NUL
1763,2015-04-25,shopping_pos,56.12,NUL,NUL,NUL
1764,2015-04-25,food_dining,13.81,NUL,NUL,NUL
1765,2015-04-25,shopping_pos,11.01,NUL,NUL,NUL
1766,2015-04-25,shopping_net,1384.31,NUL,NUL,NUL
1767,2015-04-25,shopping_net,90.43,NUL,NUL,NUL
1768,2015-04-25,entertainment,14.93,NUL,NUL,NUL
1769,2015-04-26,kids_pets,120.45,NUL,NUL,NUL
1770,2015-04-30,shopping_pos,64.9,3.0,2015-05-07,1.0
1771,2015-04-30,food_dining,5.69,NUL,NUL,NUL
1772,2015-04-30,shopping_net,422.72,NUL,NUL,NUL
1773,2015-04-30,pharmacy,15.23,NUL,NUL,NUL
1774,2015-05-01,gas_transport,51.3,NUL,NUL,NUL
1775,2015-05-02,shopping_net,3.69,NUL,NUL,NUL
1776,2015-05-02,grocery_pos,70.71,NUL,NUL,NUL
1777,2015-05-02,kids_pets,9.11,NUL,NUL,NUL
1778,2015-05-02,shopping_net,150.46,NUL,NUL,NUL
1779,2015-05-02,food_dining,4.59,NUL,NUL,NUL
1780,2015-05-03,kids_pets,0.4,NUL,NUL,NUL
1781,2015-05-03,food_dining,0.27,NUL,NUL,NUL
1782,2015-05-04,home,1.17,NUL,NUL,NUL
1783,2015-05-07,grocery_net,22.24,NUL,NUL,NUL
1784,2015-05-08,shopping_net,47.67,NUL,NUL,NUL
1785,2015-05-08,entertainment,3.88,NUL,NUL,NUL
1786,2015-05-08,health_fitness,9.35,NUL,NUL,NUL
1787,2015-05-08,pharmacy,3.74,NUL,NUL,NUL
1788,2015-05-09,misc_net,57.43,NUL,NUL,NUL
1789,2015-05-09,misc_net,43.36,NUL,NUL,NUL
1790,2015-05-09,shopping_net,4.48,NUL,NUL,NUL
1791,2015-05-10,personal_care,29.29,NUL,NUL,NUL
1792,2015-05-11,misc_pos,10.26,NUL,NUL,NUL
1793,2015-05-11,health_fitness,4.52,NUL,NUL,NUL
1794,2015-05-12,entertainment,18.06,NUL,NUL,NUL
